case:concept:name,case_name_first,case_name_unique_count,event_count,case_id_equals_case_name
4507001084_00110,vendor_0096,1,6,False
4507001084_00120,vendor_0096,1,6,False
4507001084_00130,vendor_0096,1,5,False
4507001084_00140,vendor_0096,1,6,False
4507001084_00150,vendor_0096,1,6,False
4507001084_00160,vendor_0096,1,6,False
4507001084_00170,vendor_0096,1,7,False
4507001084_00180,vendor_0096,1,7,False
4507001084_00190,vendor_0096,1,6,False
4507001084_00200,vendor_0096,1,6,False
4507001084_00210,vendor_0096,1,6,False
4507001084_00220,vendor_0096,1,6,False
4507001084_00230,vendor_0096,1,6,False
4507001084_00240,vendor_0096,1,7,False
4507001084_00250,vendor_0096,1,6,False
4507001084_00260,vendor_0096,1,6,False
4507001084_00270,vendor_0096,1,6,False
4507001084_00280,vendor_0096,1,6,False
4507001084_00290,vendor_0096,1,6,False
4507001084_00300,vendor_0096,1,6,False
4507001084_00310,vendor_0096,1,6,False
4507001084_00320,vendor_0096,1,6,False
4507001085_00010,vendor_0448,1,5,False
4507001086_00010,vendor_0449,1,5,False
4507001087_00010,vendor_0450,1,5,False
4507001088_00010,vendor_0451,1,12,False
4507001089_00010,vendor_0169,1,5,False
4507001090_00010,vendor_0252,1,2,False
4507001090_00020,vendor_0252,1,2,False
4507001091_00010,vendor_0169,1,5,False
4507001091_00020,vendor_0169,1,5,False
4507001091_00030,vendor_0169,1,5,False
4507001092_00010,vendor_0140,1,5,False
4507001093_00010,vendor_0169,1,5,False
4507001093_00020,vendor_0169,1,5,False
4507001094_00010,vendor_0169,1,5,False
4507001094_00020,vendor_0169,1,5,False
4507001095_00010,vendor_0294,1,6,False
4507001096_00010,vendor_0416,1,7,False
4507001096_00020,vendor_0416,1,8,False
4507001096_00030,vendor_0416,1,7,False
4507001096_00040,vendor_0416,1,6,False
4507001096_00050,vendor_0416,1,6,False
4507001096_00060,vendor_0416,1,7,False
4507001096_00070,vendor_0416,1,6,False
4507001096_00080,vendor_0416,1,7,False
4507001096_00090,vendor_0416,1,7,False
4507001096_00100,vendor_0416,1,8,False
4507001096_00110,vendor_0416,1,7,False
4507001097_00010,vendor_0452,1,268,False
4507001098_00010,vendor_0160,1,6,False
4507001098_00020,vendor_0160,1,5,False
4507001098_00030,vendor_0160,1,5,False
4507001098_00040,vendor_0160,1,5,False
4507001098_00050,vendor_0160,1,6,False
4507001098_00060,vendor_0160,1,5,False
4507001098_00070,vendor_0160,1,5,False
4507001098_00080,vendor_0160,1,5,False
4507001098_00090,vendor_0160,1,5,False
4507001098_00100,vendor_0160,1,5,False
4507001098_00110,vendor_0160,1,6,False
4507001098_00120,vendor_0160,1,5,False
4507001098_00130,vendor_0160,1,5,False
4507001098_00140,vendor_0160,1,5,False
4507001098_00150,vendor_0160,1,5,False
4507001099_00010,vendor_0453,1,6,False
4507001099_00020,vendor_0453,1,6,False
4507001099_00030,vendor_0453,1,6,False
4507001099_00040,vendor_0453,1,6,False
4507001099_00050,vendor_0453,1,5,False
4507001099_00060,vendor_0453,1,6,False
4507001099_00070,vendor_0453,1,6,False
4507001099_00080,vendor_0453,1,6,False
4507001099_00090,vendor_0453,1,5,False
4507001099_00100,vendor_0453,1,5,False
4507001099_00110,vendor_0453,1,6,False
4507001099_00120,vendor_0453,1,5,False
4507001099_00130,vendor_0453,1,6,False
4507001099_00140,vendor_0453,1,5,False
4507001099_00150,vendor_0453,1,6,False
4507001099_00160,vendor_0453,1,6,False
4507001099_00170,vendor_0453,1,6,False
4507001099_00180,vendor_0453,1,5,False
4507001099_00190,vendor_0453,1,6,False
4507001099_00200,vendor_0453,1,6,False
4507001100_00010,vendor_0454,1,6,False
4507001100_00020,vendor_0454,1,7,False
4507001101_00010,vendor_0174,1,6,False
4507001101_00020,vendor_0174,1,6,False
4507001101_00030,vendor_0174,1,6,False
4507001101_00040,vendor_0174,1,6,False
4507001101_00050,vendor_0174,1,6,False
4507001101_00060,vendor_0174,1,6,False
4507001101_00070,vendor_0174,1,6,False
4507001101_00080,vendor_0174,1,6,False
4507001101_00090,vendor_0174,1,6,False
4507001101_00100,vendor_0174,1,6,False
4507001101_00110,vendor_0174,1,6,False
4507001101_00120,vendor_0174,1,6,False
4507001101_00130,vendor_0174,1,6,False
4507001101_00140,vendor_0174,1,6,False
4507001102_00001,vendor_0225,1,86,False
4507001103_00001,vendor_0226,1,29,False
4507001104_00001,vendor_0227,1,8,False
4507001105_00001,vendor_0228,1,14,False
4507001106_00001,vendor_0455,1,20,False
4507001107_00001,vendor_0353,1,15,False
4507001108_00001,vendor_0352,1,11,False
4507001109_00001,vendor_0354,1,5,False
4507001110_00001,vendor_0355,1,3,False
4507001111_00001,vendor_0229,1,238,False
4507001112_00001,vendor_0230,1,20,False
4507001113_00001,vendor_0456,1,92,False
4507001114_00001,vendor_0457,1,121,False
4507001115_00001,vendor_0458,1,13,False
4507001116_00010,vendor_0103,1,7,False
4507001116_00020,vendor_0103,1,7,False
4507001116_00030,vendor_0103,1,6,False
4507001116_00040,vendor_0103,1,6,False
4507001116_00050,vendor_0103,1,6,False
4507001116_00060,vendor_0103,1,7,False
4507001116_00070,vendor_0103,1,7,False
4507001116_00080,vendor_0103,1,6,False
4507001116_00090,vendor_0103,1,7,False
4507001116_00100,vendor_0103,1,7,False
4507001117_00010,vendor_0105,1,6,False
4507001117_00020,vendor_0105,1,6,False
4507001117_00030,vendor_0105,1,6,False
4507001117_00040,vendor_0105,1,6,False
4507001118_00010,vendor_0106,1,5,False
4507001118_00020,vendor_0106,1,5,False
4507001118_00030,vendor_0106,1,5,False
4507001118_00040,vendor_0106,1,5,False
4507001118_00050,vendor_0106,1,5,False
4507001119_00010,vendor_0104,1,5,False
4507001120_00010,vendor_0236,1,6,False
4507001121_00010,vendor_0114,1,6,False
4507001121_00020,vendor_0114,1,6,False
4507001121_00030,vendor_0114,1,6,False
4507001121_00040,vendor_0114,1,6,False
4507001121_00050,vendor_0114,1,6,False
4507001121_00060,vendor_0114,1,6,False
4507001121_00070,vendor_0114,1,6,False
4507001121_00080,vendor_0114,1,6,False
4507001121_00090,vendor_0114,1,6,False
4507001122_00010,vendor_0459,1,5,False
4507001122_00020,vendor_0459,1,5,False
4507001122_00030,vendor_0459,1,5,False
4507001122_00040,vendor_0459,1,5,False
4507001122_00050,vendor_0459,1,5,False
4507001122_00060,vendor_0459,1,5,False
4507001122_00070,vendor_0459,1,5,False
4507001123_00010,vendor_0156,1,6,False
4507001123_00020,vendor_0156,1,6,False
4507001123_00030,vendor_0156,1,6,False
4507001123_00040,vendor_0156,1,5,False
4507001124_00010,vendor_0231,1,5,False
4507001124_00020,vendor_0231,1,5,False
4507001124_00030,vendor_0231,1,5,False
4507001124_00040,vendor_0231,1,5,False
4507001124_00050,vendor_0231,1,5,False
4507001124_00060,vendor_0231,1,5,False
4507001124_00070,vendor_0231,1,5,False
4507001124_00080,vendor_0231,1,5,False
4507001124_00090,vendor_0231,1,5,False
4507001124_00100,vendor_0231,1,5,False
4507001124_00110,vendor_0231,1,5,False
4507001124_00120,vendor_0231,1,5,False
4507001124_00130,vendor_0231,1,5,False
4507001124_00140,vendor_0231,1,6,False
4507001124_00150,vendor_0231,1,5,False
4507001124_00160,vendor_0231,1,5,False
4507001124_00170,vendor_0231,1,5,False
4507001124_00180,vendor_0231,1,5,False
4507001124_00190,vendor_0231,1,5,False
4507001124_00200,vendor_0231,1,5,False
4507001124_00210,vendor_0231,1,5,False
4507001125_00010,vendor_0232,1,6,False
4507001125_00020,vendor_0232,1,6,False
4507001125_00030,vendor_0232,1,6,False
4507001125_00040,vendor_0232,1,6,False
4507001125_00050,vendor_0232,1,6,False
4507001125_00060,vendor_0232,1,6,False
4507001126_00010,vendor_0460,1,7,False
4507001127_00010,vendor_0234,1,5,False
4507001127_00020,vendor_0234,1,5,False
4507001127_00030,vendor_0234,1,5,False
4507001128_00010,vendor_0121,1,5,False
4507001128_00020,vendor_0121,1,5,False
4507001128_00030,vendor_0121,1,5,False
4507001128_00040,vendor_0121,1,5,False
4507001129_00010,vendor_0241,1,5,False
4507001129_00020,vendor_0241,1,5,False
4507001130_00010,vendor_0461,1,6,False
4507001130_00020,vendor_0461,1,5,False
4507001131_00010,vendor_0233,1,5,False
4507001131_00020,vendor_0233,1,9,False
4507001131_00030,vendor_0233,1,9,False
4507001131_00040,vendor_0233,1,9,False
4507001131_00050,vendor_0233,1,9,False
4507001132_00010,vendor_0194,1,7,False
4507001132_00020,vendor_0194,1,7,False
4507001132_00030,vendor_0194,1,7,False
4507001132_00040,vendor_0194,1,7,False
4507001132_00050,vendor_0194,1,7,False
4507001132_00060,vendor_0194,1,7,False
4507001132_00070,vendor_0194,1,7,False
4507001133_00001,vendor_0119,1,6,False
4507001134_00010,vendor_0462,1,5,False
4507001134_00020,vendor_0462,1,5,False
4507001134_00030,vendor_0462,1,5,False
4507001134_00040,vendor_0462,1,5,False
4507001134_00050,vendor_0462,1,5,False
4507001135_00010,vendor_0224,1,5,False
4507001136_00010,vendor_0463,1,7,False
4507001137_00010,vendor_0110,1,6,False
4507001137_00020,vendor_0110,1,6,False
4507001137_00030,vendor_0110,1,6,False
4507001137_00040,vendor_0110,1,6,False
4507001137_00050,vendor_0110,1,6,False
4507001137_00060,vendor_0110,1,6,False
4507001137_00070,vendor_0110,1,6,False
4507001137_00080,vendor_0110,1,6,False
4507001137_00090,vendor_0110,1,6,False
4507001137_00100,vendor_0110,1,6,False
4507001137_00110,vendor_0110,1,6,False
4507001137_00120,vendor_0110,1,6,False
4507001137_00130,vendor_0110,1,6,False
4507001137_00140,vendor_0110,1,6,False
4507001137_00150,vendor_0110,1,6,False
4507001137_00160,vendor_0110,1,6,False
4507001137_00170,vendor_0110,1,6,False
4507001137_00180,vendor_0110,1,6,False
4507001137_00190,vendor_0110,1,6,False
4507001137_00200,vendor_0110,1,7,False
4507001137_00210,vendor_0110,1,6,False
4507001137_00220,vendor_0110,1,6,False
4507001137_00230,vendor_0110,1,6,False
4507001137_00240,vendor_0110,1,9,False
4507001137_00250,vendor_0110,1,9,False
4507001138_00010,vendor_0143,1,5,False
4507001139_00010,vendor_0464,1,2,False
4507001140_00010,vendor_0400,1,5,False
4507001140_00020,vendor_0400,1,5,False
4507001141_00010,vendor_0406,1,6,False
4507001142_00010,vendor_0111,1,5,False
4507001142_00020,vendor_0111,1,5,False
4507001142_00030,vendor_0111,1,5,False
4507001142_00040,vendor_0111,1,5,False
4507001142_00050,vendor_0111,1,5,False
4507001142_00060,vendor_0111,1,5,False
4507001142_00070,vendor_0111,1,5,False
4507001142_00080,vendor_0111,1,5,False
4507001142_00090,vendor_0111,1,5,False
4507001143_00010,vendor_0233,1,5,False
4507001143_00020,vendor_0233,1,5,False
4507001143_00030,vendor_0233,1,5,False
4507001144_00010,vendor_0188,1,5,False
4507001145_00010,vendor_0465,1,5,False
4507001146_00010,vendor_0274,1,3,False
4507001147_00010,vendor_0241,1,6,False
4507001147_00020,vendor_0241,1,6,False
4507001147_00030,vendor_0241,1,6,False
4507001147_00040,vendor_0241,1,6,False
4507001148_00010,vendor_0466,1,5,False
4507001148_00020,vendor_0466,1,5,False
4507001149_00010,vendor_0121,1,8,False
4507001149_00020,vendor_0121,1,5,False
4507001149_00030,vendor_0121,1,5,False
4507001149_00040,vendor_0121,1,3,False
4507001150_00010,vendor_0432,1,5,False
4507001151_00010,vendor_0107,1,5,False
4507001152_00010,vendor_0107,1,5,False
4507001153_00010,vendor_0291,1,5,False
4507001154_00010,vendor_0467,1,6,False
4507001154_00020,vendor_0467,1,6,False
4507001154_00030,vendor_0467,1,6,False
4507001154_00040,vendor_0467,1,6,False
4507001154_00050,vendor_0467,1,6,False
4507001155_00010,vendor_0135,1,5,False
4507001156_00010,vendor_0135,1,5,False
4507001156_00020,vendor_0135,1,5,False
4507001156_00030,vendor_0135,1,5,False
4507001156_00040,vendor_0135,1,5,False
4507001156_00050,vendor_0135,1,5,False
4507001156_00060,vendor_0135,1,5,False
4507001157_00010,vendor_0429,1,6,False
4507001158_00010,vendor_0109,1,5,False
4507001159_00010,vendor_0468,1,2,False
4507001160_00010,vendor_0124,1,6,False
4507001160_00020,vendor_0124,1,6,False
4507001161_00010,vendor_0469,1,5,False
4507001161_00020,vendor_0469,1,5,False
4507001162_00010,vendor_0266,1,7,False
4507001162_00020,vendor_0266,1,5,False
4507001162_00030,vendor_0266,1,5,False
4507001162_00040,vendor_0266,1,5,False
4507001163_00010,vendor_0135,1,10,False
4507001163_00020,vendor_0135,1,6,False
4507001163_00030,vendor_0135,1,6,False
4507001163_00040,vendor_0135,1,6,False
4507001163_00050,vendor_0135,1,5,False
4507001163_00060,vendor_0135,1,6,False
4507001163_00070,vendor_0135,1,5,False
4507001163_00080,vendor_0135,1,6,False
4507001163_00090,vendor_0135,1,6,False
4507001163_00100,vendor_0135,1,6,False
4507001164_00010,vendor_0119,1,5,False
4507001164_00020,vendor_0119,1,5,False
4507001164_00030,vendor_0119,1,5,False
4507001164_00040,vendor_0119,1,5,False
4507001164_00050,vendor_0119,1,5,False
4507001164_00060,vendor_0119,1,5,False
4507001164_00070,vendor_0119,1,5,False
4507001164_00080,vendor_0119,1,5,False
4507001164_00090,vendor_0119,1,5,False
4507001164_00100,vendor_0119,1,5,False
4507001164_00110,vendor_0119,1,5,False
4507001164_00120,vendor_0119,1,6,False
4507001164_00130,vendor_0119,1,5,False
4507001164_00140,vendor_0119,1,5,False
4507001165_00010,vendor_0164,1,5,False
4507001166_00010,vendor_0164,1,9,False
4507001167_00010,vendor_0164,1,8,False
4507001168_00010,vendor_0231,1,5,False
4507001168_00020,vendor_0231,1,5,False
4507001168_00030,vendor_0231,1,5,False
4507001169_00010,vendor_0470,1,6,False
4507001170_00010,vendor_0103,1,6,False
4507001170_00020,vendor_0103,1,6,False
4507001170_00030,vendor_0103,1,6,False
4507001170_00040,vendor_0103,1,6,False
4507001170_00050,vendor_0103,1,6,False
4507001170_00060,vendor_0103,1,6,False
4507001171_00010,vendor_0145,1,6,False
4507001171_00020,vendor_0145,1,6,False
4507001171_00030,vendor_0145,1,6,False
4507001171_00040,vendor_0145,1,6,False
4507001171_00050,vendor_0145,1,6,False
4507001171_00060,vendor_0145,1,6,False
4507001171_00070,vendor_0145,1,6,False
4507001171_00080,vendor_0145,1,6,False
4507001171_00090,vendor_0145,1,6,False
4507001171_00100,vendor_0145,1,6,False
4507001171_00110,vendor_0145,1,6,False
4507001171_00120,vendor_0145,1,6,False
4507001171_00130,vendor_0145,1,6,False
4507001171_00140,vendor_0145,1,6,False
4507001171_00150,vendor_0145,1,6,False
4507001171_00160,vendor_0145,1,6,False
4507001171_00170,vendor_0145,1,6,False
4507001171_00180,vendor_0145,1,6,False
4507001171_00190,vendor_0145,1,6,False
4507001172_00010,vendor_0103,1,6,False
4507001172_00020,vendor_0103,1,6,False
4507001172_00030,vendor_0103,1,6,False
4507001172_00040,vendor_0103,1,6,False
4507001172_00050,vendor_0103,1,6,False
4507001173_00010,vendor_0145,1,5,False
4507001173_00020,vendor_0145,1,5,False
4507001173_00030,vendor_0145,1,5,False
4507001173_00040,vendor_0145,1,2,False
4507001173_00050,vendor_0145,1,2,False
4507001173_00060,vendor_0145,1,2,False
4507001174_00010,vendor_0213,1,5,False
4507001175_00010,vendor_0119,1,5,False
4507001176_00010,vendor_0197,1,7,False
4507001176_00020,vendor_0197,1,7,False
4507001176_00030,vendor_0197,1,6,False
4507001176_00040,vendor_0197,1,5,False
4507001176_00050,vendor_0197,1,6,False
4507001177_00010,vendor_0119,1,5,False
4507001177_00020,vendor_0119,1,6,False
4507001177_00030,vendor_0119,1,10,False
4507001177_00040,vendor_0119,1,6,False
4507001177_00050,vendor_0119,1,6,False
4507001177_00060,vendor_0119,1,2,False
4507001177_00070,vendor_0119,1,2,False
4507001177_00080,vendor_0119,1,2,False
4507001178_00010,vendor_0267,1,6,False
4507001178_00020,vendor_0267,1,2,False
4507001178_00030,vendor_0267,1,3,False
4507001178_00040,vendor_0267,1,5,False
4507001178_00050,vendor_0267,1,5,False
4507001178_00060,vendor_0267,1,5,False
4507001178_00070,vendor_0267,1,5,False
4507001179_00010,vendor_0290,1,3,False
4507001180_00010,vendor_0135,1,5,False
4507001180_00020,vendor_0135,1,5,False
4507001180_00030,vendor_0135,1,5,False
4507001180_00040,vendor_0135,1,5,False
4507001180_00050,vendor_0135,1,5,False
4507001180_00060,vendor_0135,1,5,False
4507001180_00070,vendor_0135,1,5,False
4507001180_00080,vendor_0135,1,5,False
4507001180_00090,vendor_0135,1,5,False
4507001180_00100,vendor_0135,1,5,False
4507001181_00010,vendor_0424,1,5,False
4507001181_00020,vendor_0424,1,5,False
4507001181_00030,vendor_0424,1,2,False
4507001182_00010,vendor_0471,1,7,False
4507001183_00010,vendor_0410,1,2,False
4507001184_00010,vendor_0410,1,3,False
4507001185_00010,vendor_0472,1,7,False
4507001185_00020,vendor_0472,1,5,False
4507001185_00030,vendor_0472,1,6,False
4507001185_00040,vendor_0472,1,6,False
4507001186_00010,vendor_0306,1,2,False
4507001187_00010,vendor_0424,1,7,False
4507001187_00020,vendor_0424,1,6,False
4507001187_00030,vendor_0424,1,7,False
4507001187_00040,vendor_0424,1,6,False
4507001188_00030,vendor_0363,1,5,False
4507001189_00010,vendor_0473,1,5,False
4507001190_00010,vendor_0306,1,2,False
4507001191_00010,vendor_0104,1,8,False
4507001191_00020,vendor_0104,1,6,False
4507001191_00030,vendor_0104,1,7,False
4507001192_00010,vendor_0442,1,5,False
4507001193_00010,vendor_0104,1,6,False
4507001193_00020,vendor_0104,1,6,False
4507001194_00010,vendor_0106,1,6,False
4507001194_00020,vendor_0106,1,6,False
4507001195_00010,vendor_0106,1,5,False
4507001196_00010,vendor_0429,1,5,False
4507001197_00010,vendor_0474,1,6,False
4507001198_00010,vendor_0181,1,6,False
4507001199_00010,vendor_0223,1,7,False
4507001200_00010,vendor_0143,1,2,False
4507001201_00010,vendor_0275,1,5,False
4507001201_00020,vendor_0275,1,6,False
4507001201_00030,vendor_0275,1,7,False
4507001202_00010,vendor_0475,1,2,False
4507001203_00010,vendor_0475,1,2,False
4507001204_00010,vendor_0475,1,2,False
4507001205_00010,vendor_0143,1,7,False
4507001206_00010,vendor_0135,1,5,False
4507001206_00020,vendor_0135,1,5,False
4507001207_00010,vendor_0164,1,6,False
4507001208_00010,vendor_0164,1,5,False
4507001209_00010,vendor_0164,1,5,False
4507001210_00010,vendor_0164,1,5,False
4507001211_00010,vendor_0164,1,5,False
4507001212_00010,vendor_0163,1,6,False
4507001213_00010,vendor_0269,1,5,False
4507001213_00020,vendor_0269,1,5,False
4507001213_00030,vendor_0269,1,5,False
4507001214_00010,vendor_0476,1,5,False
4507001214_00020,vendor_0476,1,5,False
4507001214_00030,vendor_0476,1,5,False
4507001214_00040,vendor_0476,1,5,False
4507001214_00050,vendor_0476,1,5,False
4507001214_00060,vendor_0476,1,5,False
4507001214_00070,vendor_0476,1,5,False
4507001214_00080,vendor_0476,1,5,False
4507001214_00090,vendor_0476,1,5,False
4507001214_00100,vendor_0476,1,5,False
4507001214_00110,vendor_0476,1,5,False
4507001214_00120,vendor_0476,1,5,False
4507001214_00130,vendor_0476,1,5,False
4507001214_00140,vendor_0476,1,5,False
4507001215_00010,vendor_0184,1,5,False
4507001216_00010,vendor_0477,1,6,False
4507001217_00010,vendor_0344,1,2,False
4507001217_00020,vendor_0344,1,2,False
4507001218_00010,vendor_0062,1,5,False
4507001219_00010,vendor_0124,1,6,False
4507001220_00010,vendor_0217,1,2,False
4507001221_00010,vendor_0290,1,5,False
4507001222_00010,vendor_0290,1,3,False
4507001222_00020,vendor_0290,1,3,False
4507001223_00010,vendor_0478,1,5,False
4507001224_00010,vendor_0479,1,5,False
4507001224_00020,vendor_0479,1,5,False
4507001225_00010,vendor_0479,1,6,False
4507001226_00010,vendor_0480,1,5,False
4507001227_00010,vendor_0139,1,5,False
4507001228_00010,vendor_0452,1,5,False
4507001228_00020,vendor_0452,1,5,False
4507001229_00010,vendor_0143,1,6,False
4507001230_00010,vendor_0143,1,8,False
4507001231_00010,vendor_0269,1,5,False
4507001232_00010,vendor_0481,1,5,False
4507001232_00020,vendor_0481,1,5,False
4507001232_00030,vendor_0481,1,5,False
4507001232_00040,vendor_0481,1,3,False
4507001232_00050,vendor_0481,1,5,False
4507001232_00060,vendor_0481,1,3,False
4507001232_00070,vendor_0481,1,5,False
4507001233_00010,vendor_0481,1,5,False
4507001233_00020,vendor_0481,1,5,False
4507001233_00030,vendor_0481,1,5,False
4507001233_00040,vendor_0481,1,5,False
4507001233_00050,vendor_0481,1,5,False
4507001233_00060,vendor_0481,1,5,False
4507001233_00070,vendor_0481,1,2,False
4507001233_00080,vendor_0481,1,5,False
4507001233_00090,vendor_0481,1,5,False
4507001234_00010,vendor_0482,1,5,False
4507001234_00020,vendor_0482,1,5,False
4507001234_00030,vendor_0482,1,5,False
4507001234_00040,vendor_0482,1,5,False
4507001234_00050,vendor_0482,1,5,False
4507001235_00010,vendor_0274,1,3,False
4507001236_00010,vendor_0483,1,5,False
4507001236_00020,vendor_0483,1,5,False
4507001236_00030,vendor_0483,1,5,False
4507001236_00040,vendor_0483,1,5,False
4507001236_00050,vendor_0483,1,5,False
4507001236_00060,vendor_0483,1,5,False
4507001236_00070,vendor_0483,1,5,False
4507001236_00080,vendor_0483,1,5,False
4507001236_00090,vendor_0483,1,5,False
4507001236_00100,vendor_0483,1,5,False
4507001237_00010,vendor_0252,1,2,False
4507001238_00010,vendor_0257,1,11,False
4507001238_00020,vendor_0257,1,5,False
4507001238_00030,vendor_0257,1,5,False
4507001238_00040,vendor_0257,1,8,False
4507001238_00050,vendor_0257,1,2,False
4507001238_00060,vendor_0257,1,6,False
4507001238_00070,vendor_0257,1,5,False
4507001238_00080,vendor_0257,1,5,False
4507001238_00090,vendor_0257,1,10,False
4507001238_00100,vendor_0257,1,6,False
4507001238_00110,vendor_0257,1,2,False
4507001238_00120,vendor_0257,1,5,False
4507001238_00130,vendor_0257,1,6,False
4507001238_00140,vendor_0257,1,9,False
4507001238_00150,vendor_0257,1,6,False
4507001238_00160,vendor_0257,1,5,False
4507001238_00170,vendor_0257,1,5,False
4507001238_00180,vendor_0257,1,5,False
4507001238_00190,vendor_0257,1,2,False
4507001238_00200,vendor_0257,1,5,False
4507001238_00210,vendor_0257,1,6,False
4507001238_00220,vendor_0257,1,5,False
4507001238_00230,vendor_0257,1,5,False
4507001238_00240,vendor_0257,1,3,False
4507001238_00250,vendor_0257,1,6,False
4507001238_00260,vendor_0257,1,5,False
4507001238_00270,vendor_0257,1,5,False
4507001238_00280,vendor_0257,1,5,False
4507001239_00010,vendor_0257,1,2,False
4507001239_00020,vendor_0257,1,5,False
4507001239_00030,vendor_0257,1,2,False
4507001239_00040,vendor_0257,1,2,False
4507001239_00050,vendor_0257,1,2,False
4507001239_00060,vendor_0257,1,2,False
4507001239_00070,vendor_0257,1,2,False
4507001239_00080,vendor_0257,1,2,False
4507001239_00090,vendor_0257,1,6,False
4507001239_00100,vendor_0257,1,6,False
4507001239_00110,vendor_0257,1,6,False
4507001239_00120,vendor_0257,1,10,False
4507001239_00130,vendor_0257,1,5,False
4507001239_00140,vendor_0257,1,2,False
4507001239_00150,vendor_0257,1,6,False
4507001239_00160,vendor_0257,1,2,False
4507001239_00170,vendor_0257,1,5,False
4507001239_00180,vendor_0257,1,7,False
4507001239_00190,vendor_0257,1,2,False
4507001239_00200,vendor_0257,1,2,False
4507001239_00210,vendor_0257,1,6,False
4507001239_00220,vendor_0257,1,2,False
4507001239_00230,vendor_0257,1,5,False
4507001239_00240,vendor_0257,1,5,False
4507001239_00250,vendor_0257,1,3,False
4507001240_00010,vendor_0484,1,5,False
4507001241_00010,vendor_0485,1,7,False
4507001241_00020,vendor_0485,1,6,False
4507001242_00010,vendor_0257,1,6,False
4507001242_00020,vendor_0257,1,5,False
4507001242_00030,vendor_0257,1,6,False
4507001242_00040,vendor_0257,1,6,False
4507001242_00050,vendor_0257,1,10,False
4507001242_00060,vendor_0257,1,5,False
4507001242_00070,vendor_0257,1,6,False
4507001242_00080,vendor_0257,1,6,False
4507001242_00090,vendor_0257,1,5,False
4507001242_00100,vendor_0257,1,6,False
4507001242_00110,vendor_0257,1,13,False
4507001242_00120,vendor_0257,1,6,False
4507001242_00130,vendor_0257,1,5,False
4507001242_00140,vendor_0257,1,6,False
4507001242_00150,vendor_0257,1,5,False
4507001242_00160,vendor_0257,1,6,False
4507001242_00170,vendor_0257,1,5,False
4507001242_00180,vendor_0257,1,6,False
4507001242_00190,vendor_0257,1,5,False
4507001242_00200,vendor_0257,1,5,False
4507001242_00210,vendor_0257,1,5,False
4507001242_00220,vendor_0257,1,5,False
4507001242_00230,vendor_0257,1,5,False
4507001242_00240,vendor_0257,1,6,False
4507001242_00250,vendor_0257,1,2,False
4507001242_00260,vendor_0257,1,12,False
4507001242_00270,vendor_0257,1,6,False
4507001242_00280,vendor_0257,1,5,False
4507001242_00290,vendor_0257,1,6,False
4507001242_00300,vendor_0257,1,7,False
4507001242_00310,vendor_0257,1,5,False
4507001243_00010,vendor_0154,1,9,False
4507001243_00020,vendor_0154,1,3,False
4507001244_00010,vendor_0469,1,12,False
4507001245_00010,vendor_0252,1,8,False
4507001246_00010,vendor_0486,1,14,False
4507001246_00020,vendor_0486,1,2,False
4507001246_00030,vendor_0486,1,3,False
4507001246_00040,vendor_0486,1,6,False
4507001246_00050,vendor_0486,1,13,False
4507001246_00060,vendor_0486,1,5,False
4507001246_00070,vendor_0486,1,6,False
4507001246_00080,vendor_0486,1,7,False
4507001247_00001,vendor_0452,1,26,False
4507001248_00010,vendor_0252,1,7,False
4507001249_00010,vendor_0252,1,8,False
4507001250_00010,vendor_0252,1,8,False
4507001251_00010,vendor_0192,1,6,False
4507001252_00010,vendor_0487,1,2,False
4507001253_00010,vendor_0488,1,6,False
4507001254_00010,vendor_0489,1,7,False
4507001254_00020,vendor_0489,1,7,False
4507001254_00030,vendor_0489,1,7,False
4507001255_00010,vendor_0490,1,8,False
4507001256_00010,vendor_0293,1,5,False
4507001256_00020,vendor_0293,1,5,False
4507001257_00010,vendor_0135,1,5,False
4507001257_00020,vendor_0135,1,6,False
4507001257_00030,vendor_0135,1,5,False
4507001257_00040,vendor_0135,1,5,False
4507001257_00050,vendor_0135,1,2,False
4507001257_00060,vendor_0135,1,2,False
4507001258_00010,vendor_0274,1,3,False
4507001258_00020,vendor_0274,1,3,False
4507001259_00010,vendor_0491,1,11,False
4507001260_00010,vendor_0213,1,6,False
4507001261_00010,vendor_0330,1,40,False
4507001262_00010,vendor_0492,1,5,False
4507001263_00010,vendor_0124,1,6,False
4507001264_00010,vendor_0394,1,2,False
4507001265_00010,vendor_0493,1,63,False
4507001266_00010,vendor_0173,1,5,False
4507001266_00020,vendor_0173,1,7,False
4507001266_00030,vendor_0173,1,5,False
4507001267_00010,vendor_0192,1,2,False
4507001267_00020,vendor_0192,1,5,False
4507001267_00030,vendor_0192,1,6,False
4507001268_00010,vendor_0494,1,15,False
4507001269_00010,vendor_0493,1,162,False
4507001270_00010,vendor_0495,1,5,False
4507001271_00010,vendor_0496,1,2,False
4507001272_00010,vendor_0325,1,2,False
4507001273_00010,vendor_0497,1,6,False
4507001274_00010,vendor_0498,1,5,False
4507001275_00010,vendor_0036,1,2,False
4507001276_00010,vendor_0499,1,18,False
4507001277_00010,vendor_0500,1,2,False
4507001278_00010,vendor_0501,1,2,False
4507001278_00020,vendor_0501,1,2,False
4507001278_00030,vendor_0501,1,2,False
4507001278_00040,vendor_0501,1,4,False
4507001278_00050,vendor_0501,1,2,False
4507001278_00060,vendor_0501,1,2,False
